2Theta,Intensity
88.8000,0.1265
88.8200,0.4433
88.8400,1.2421
88.8600,2.3761
88.8800,3.1056
88.9000,2.7651
88.9200,1.6611
88.9400,0.6650
88.9600,0.1759
88.9800,0.0366
89.0000,0.0481
89.0200,0.1972
89.0400,0.5514
89.0600,0.9821
89.0800,1.1167
89.1000,0.8386
89.1200,0.5425
89.1400,0.6195
89.1600,0.9694
89.1800,1.1205
89.2000,0.8375
89.2200,0.3990
89.2400,0.1237
89.2600,0.0475
89.2800,0.1284
89.3000,0.4186
89.3200,0.9178
89.3400,1.3985
89.3600,1.6404
89.3800,1.6819
89.4000,1.7325
89.4200,2.1613
89.4400,3.0334
89.4600,3.6023
89.4800,3.3552
89.5000,2.8470
89.5200,2.5520
89.5400,2.2681
89.5600,1.9623
89.5800,1.8713
89.6000,1.9525
89.6200,2.0254
89.6400,2.1088
89.6600,2.2827
89.6800,2.3299
89.7000,1.9033
89.7200,1.1508
89.7400,0.6337
89.7600,0.6599
89.7800,0.9919
89.8000,1.1072
89.8200,0.7992
89.8400,0.3675
89.8600,0.1075
89.8800,0.0200
89.9000,0.0024
89.9200,0.0002
89.9400,0.0000
89.9600,0.0000
89.9800,0.0000
